,VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
1065,8352,LUXCO INC,1021,St Brendans Peppermint Bark,10.76,13.99,750.0,584,6283.84,707.0,8060.93,4705.88,557.0600000000001,10261.6,1777.0900000000001,22.04571929045408,1.2106164383561644,1.2828031904058665,10.76,Large,-1323.48
1066,4425,MARTIGNETTI COMPANIES,22509,Alderbrook Pnt Nr RRV,12.07,17.99,750.0,520,6276.4,1504.0,27056.96,15615.319999999998,166.96,144929.24,20780.559999999998,76.80301112911427,2.8923076923076922,4.310904340067554,12.069999999999999,Large,-11876.880000000001
1067,2561,EDRINGTON AMERICAS,4575,Brugal XV Rum,19.37,24.99,750.0,316,6120.92,430.0,10745.699999999999,6872.25,338.92,9654.5,4624.779999999999,43.03842467219445,1.360759493670886,1.7555694242042044,19.37,Large,-2208.1800000000003
1068,4425,MARTIGNETTI COMPANIES,4627,Wiggly Bridge Gold Rum,36.43,46.99,750.0,168,6120.24,145.0,7248.55,4249.150000000001,114.28,144929.24,1128.3100000000004,15.566009753674878,0.8630952380952381,1.1843571493928344,36.43,Large,837.89
1069,4425,MARTIGNETTI COMPANIES,21731,Ch Moulin de la Rose St-Juln,45.94,67.99,750.0,132,6064.08,100.0,6799.0,2855.58,11.16,144929.24,734.9200000000001,10.80923665244889,0.7575757575757576,1.1211923325549795,45.94,Large,1470.08
1070,7245,PROXIMO SPIRITS INC.,2859,Bushmills Irish Honey,12.94,17.99,750.0,468,6055.92,971.0,20562.289999999997,14025.339999999998,765.48,38994.78,14506.369999999997,70.54841654309904,2.074786324786325,3.395403175735478,12.94,Large,-6508.82
1071,9165,ULTRA BEVERAGE COMPANY LLP,19552,Tenuta Alzatura Sagrantino,12.9,37.99,750.0,468,6037.2,381.0,7616.19,2658.6699999999996,42.58,68054.7,1578.9899999999998,20.732019553083628,0.8141025641025641,1.2615434307294773,12.9,Large,1122.3
1072,7153,PINE STATE TRADING CO,4219,Commander Quincy's Rum Toddy,10.68,13.99,750.0,564,6023.52,543.0,7596.57,4406.85,428.0,15884.82,1573.0499999999993,20.707371879677268,0.9627659574468085,1.2611512869551358,10.680000000000001,Large,224.28
1073,6213,MHW LTD,4511,Camus Extra Elegance,249.99,339.99,750.0,24,5999.76,26.0,8839.74,7479.780000000001,20.52,9621.58,2839.9799999999996,32.12741551222094,1.0833333333333333,1.4733489339573582,249.99,Small,-499.98
1074,10754,PERFECTA WINES,20516,Ch Le Gay Pomerol,67.56,99.99,750.0,88,5945.280000000001,74.0,7399.26,2799.72,8.27,28720.52,1453.9799999999996,19.650343412719646,0.8409090909090909,1.2445603907637655,67.56,Medium,945.84
1075,4425,MARTIGNETTI COMPANIES,2747,Speymalt Macallan 1993 20 Yr,123.07,159.99,750.0,48,5907.36,97.0,15519.03,7999.5,76.46000000000001,144929.24,9611.670000000002,61.934734322957055,2.0208333333333335,2.627066913138864,123.07,Medium,-6030.429999999999
1076,9744,FREDERICK WILDMAN & SONS,26876,Pol Roger Brut Vintage,54.05,79.99,750.0,108,5837.4,188.0,15038.119999999999,1599.8,21.13,3999.93,9200.72,61.18264783097887,1.7407407407407407,2.576167471819646,54.05,Medium,-4324.0
1077,9552,M S WALKER INC,23353,Parducci True Grit 11 Cab Sv,10.95,15.99,750.0,532,5825.4,1957.0,31292.43,15334.41,217.97,55551.82,25467.03,81.38399606550209,3.6785714285714284,5.371722113502936,10.95,Large,-15603.749999999998
1078,9165,ULTRA BEVERAGE COMPANY LLP,25286,A Bichot Morgon Les Charmes,12.83,18.99,750.0,452,5799.16,573.0,10823.269999999999,6391.61,63.58,68054.7,5024.109999999999,46.41952016349957,1.2676991150442478,1.8663513336414237,12.83,Large,-1552.43
1079,10754,PERFECTA WINES,25158,M Lynch Bordeaux Rouge Medoc,10.06,16.99,750.0,576,5794.56,564.0,8474.36,6071.96,62.39,28720.52,2679.8,31.622447004847565,0.9791666666666666,1.462468246079081,10.06,Large,120.72
1080,9165,ULTRA BEVERAGE COMPANY LLP,20132,Jos Phelps Insignia 2010 Red,84.76,179.99,750.0,68,5763.68,129.0,16510.71,4479.65,14.5,68054.7,10747.029999999999,65.09126500314039,1.8970588235294117,2.8646125392110595,84.76,Medium,-5170.360000000001
1081,4425,MARTIGNETTI COMPANIES,44755,Bollinger Brut Grande Annee,89.79,131.99,750.0,64,5746.56,74.0,9767.26,4487.66,8.290000000000001,144929.24,4020.7,41.16507597831941,1.15625,1.699670759550061,89.79,Medium,-897.9000000000001
1082,8352,LUXCO INC,1009,Rebel Yell Variety Pack,38.75,49.99,750.0,148,5735.0,309.0,13666.91,8786.09,243.51,10261.6,7931.91,58.03733250603099,2.0878378378378377,2.383070619006103,38.75,Large,-6238.75
1083,1128,BROWN-FORMAN CORP,7219,Herradura Reposado NHSLC,30.46,45.99,750.0,188,5726.4800000000005,387.0,17798.13,12647.25,42.79,68601.68,12071.650000000001,67.8253839026909,2.0585106382978724,3.108040192229782,30.46,Large,-6061.54
1084,12546,JIM BEAM BRANDS COMPANY,4060,Sauza Cucumber Chili Tequila,9.35,14.99,750.0,612,5722.2,558.0,6667.92,4370.49,439.93,123880.97,945.7200000000003,14.183133570888677,0.9117647058823529,1.1652720981440705,9.35,Large,504.9
1085,9552,M S WALKER INC,22830,Beaux Freres Pnt Nr Will Vly,39.73,59.99,750.0,144,5721.12,134.0,8038.66,5819.03,14.83,55551.82,2317.54,28.829929366337176,0.9305555555555556,1.4050850183180916,39.73,Large,397.29999999999995
1086,2000,SOUTHERN WINE & SPIRITS NE,23279,Turnbull Syrah 11,16.44,24.99,750.0,344,5655.360000000001,1073.0,26814.27,14619.15,119.3,19016.59,21158.91,78.90914054344944,3.119186046511628,4.741390468511288,16.44,Large,-11984.76
1087,8673,STE MICHELLE WINE ESTATES,37421,Stags Leap Csk 23 Cab Svgn,107.14,164.99,750.0,52,5571.280000000001,98.0,16169.02,7094.570000000001,11.0,15919.7,10597.74,65.54348995795664,1.8846153846153846,2.9022091871167843,107.14000000000001,Medium,-4928.44
1088,4425,MARTIGNETTI COMPANIES,12139,Silver Oak Cab Svgn Napa Vly,149.65,219.99,1500.0,36,5387.4,37.0,8139.63,6159.72,8.23,144929.24,2752.2300000000005,33.81271630282949,1.0277777777777777,1.5108642387793743,149.64999999999998,Medium,-149.65
1089,9165,ULTRA BEVERAGE COMPANY LLP,2922,Usquaebach 15 Yr Whisky,51.46,69.99,750.0,104,5351.84,166.0,11618.34,9098.699999999999,130.94,68054.7,6266.5,53.936276610944425,1.5961538461538463,2.1709057071960296,51.46,Medium,-3190.52
1090,1128,BROWN-FORMAN CORP,6942,Southern Comfort Cherry,7.46,13.99,750.0,712,5311.5199999999995,731.0,8409.19,4766.86,81.21000000000001,68601.68,3097.670000000001,36.83672268078139,1.026685393258427,1.5831984064825138,7.459999999999999,Large,-141.74
1091,2000,SOUTHERN WINE & SPIRITS NE,19970,Ch Ducru Beaucallou 10,263.15,399.99,750.0,20,5263.0,18.0,7199.82,1599.96,2.02,19016.59,1936.8199999999997,26.900950301535314,0.9,1.3680068402052061,263.15,Small,526.3
1092,90037,THE PIERPONT GROUP LLC,2163,Sloane's Gin,14.38,24.99,750.0,364,5234.320000000001,398.0,8106.0199999999995,5317.41,313.77,27.98,2871.699999999999,35.426756904128034,1.0934065934065933,1.548629048281343,14.380000000000003,Large,-488.92
1093,1392,CONSTELLATION BRANDS INC,3785,Svedka Orange Cream Pop,6.98,12.99,750.0,744,5193.12,781.0,7446.6900000000005,4182.13,615.54,79528.99,2253.5700000000006,30.262707323656556,1.049731182795699,1.4339529993529903,6.9799999999999995,Large,-258.26
1094,9165,ULTRA BEVERAGE COMPANY LLP,22230,Glam Prosecco,8.96,12.99,750.0,568,5089.28,562.0,8986.38,5420.61,62.35,68054.7,3897.0999999999995,43.366739443468894,0.9894366197183099,1.765746824698189,8.959999999999999,Large,53.760000000000005
1095,480,BACARDI USA INC,4160,Bacardi Gran Reserva Maestro,15.5,24.99,750.0,324,5022.0,611.0,13203.89,9155.699999999999,481.76,89286.27,8181.889999999999,61.965754031577056,1.8858024691358024,2.6292094782954996,15.5,Large,-4448.5
1096,4425,MARTIGNETTI COMPANIES,23076,Madrigal Znfdl,9.08,13.99,750.0,552,5012.16,1132.0,15836.68,7064.95,126.22,144929.24,10824.52,68.35094224294485,2.050724637681159,3.1596517269999365,9.08,Large,-5266.4
1097,10754,PERFECTA WINES,22028,Gramercy Clrs Grenache,34.01,49.99,750.0,144,4897.4400000000005,112.0,5598.88,3499.3,12.41,28720.52,701.4399999999996,12.528219929700219,0.7777777777777778,1.143225848606619,34.010000000000005,Large,1088.32
1098,4425,MARTIGNETTI COMPANIES,16824,Adissat Lirac,13.15,19.99,750.0,372,4891.8,351.0,7016.49,4337.83,38.96,144929.24,2124.6899999999996,30.28138000624243,0.9435483870967742,1.4343370538452103,13.15,Large,276.15000000000003
1099,1601,VRANKEN AMERICA,22820,Rozes Vintage 2000 Old Port,27.74,42.99,750.0,176,4882.24,155.0,6663.45,3783.1200000000003,17.21,1048.97,1781.21,26.731047730529983,0.8806818181818182,1.3648345841253195,27.74,Large,582.54
1100,3252,E & J GALLO WINERY,23401,Bridlewood Slct Pnt Nr Lucia,10.8,15.99,750.0,444,4795.2,452.0,7227.4800000000005,2062.71,50.64,61966.91,2432.2800000000007,33.6532235301931,1.018018018018018,1.5072322322322325,10.799999999999999,Large,-86.4
1101,12546,JIM BEAM BRANDS COMPANY,5325,Hornitos Spiced Honey Liquer,12.94,21.99,750.0,364,4710.16,306.0,5846.94,3040.3799999999997,241.02,123880.97,1136.7799999999997,19.442306574037016,0.8406593406593407,1.2413463661531667,12.94,Large,750.52
1102,8352,LUXCO INC,1022,St Brendans Salted Caramel,10.6,13.99,750.0,444,4706.4,651.0,7767.49,4945.88,513.02,10261.6,3061.09,39.40899827357357,1.4662162162162162,1.650410079891212,10.6,Large,-2194.2
1103,4425,MARTIGNETTI COMPANIES,16174,Inkblot Cab Franc,21.7,35.99,750.0,216,4687.2,244.0,8427.56,5224.5,27.07,144929.24,3740.3599999999997,44.38247843978566,1.1296296296296295,1.797994538317119,21.7,Large,-607.6
1104,8892,TRINCHERO FAMILY ESTATES,18232,Shatter Grenache VdP Catalan,11.03,19.99,750.0,424,4676.72,295.0,5897.049999999999,2798.6,32.84,11595.97,1220.329999999999,20.69390627517147,0.6957547169811321,1.2609371525342545,11.030000000000001,Large,1422.87
1105,7153,PINE STATE TRADING CO,2467,Catskill Most Righteous Brbn,17.96,32.99,375.0,260,4669.6,238.0,6529.62,4170.5,93.24,15884.82,1860.0199999999995,28.485884324049476,0.9153846153846154,1.3983253383587457,17.96,Large,395.12
1106,480,BACARDI USA INC,3185,Grey Goose L'Orange Vodka,35.33,46.99,1750.0,132,4663.56,316.0,14848.84,10619.74,580.92,89286.27,10185.279999999999,68.59310222212643,2.393939393939394,3.1840139292729157,35.330000000000005,Large,-6500.719999999999
1107,90011,FORTUNE WINE BROKERS LLC,2484,Tatoosh Bourbon,36.95,50.99,750.0,124,4581.8,114.0,5943.860000000001,4633.110000000001,89.95,238.60999999999999,1362.0600000000004,22.91541187040072,0.9193548387096774,1.2972761796673797,36.95,Large,369.5
1108,10754,PERFECTA WINES,23898,Dr Konstantin Frank Rose,9.08,16.99,750.0,504,4576.32,319.0,5419.8099999999995,2752.3799999999997,35.480000000000004,28720.52,843.4899999999998,15.56309169509632,0.6329365079365079,1.1843162191455143,9.08,Large,1679.8
1109,17035,PERNOD RICARD USA,8958,Malibu Peach Sparkler RTD,7.99,13.99,750.0,568,4538.32,586.0,5894.14,3656.38,461.91,123780.22,1355.8200000000006,23.002846895391023,1.0316901408450705,1.2987493169278501,7.989999999999999,Large,-143.82
1110,6355,NICHE W & S,5680,Barenjager Honey Liqueur,1.46,1.99,50.0,3084,4502.639999999999,3860.0,7681.4,4055.62,197.43,551.21,3178.76,41.38256047074753,1.251621271076524,1.7059769379741665,1.4599999999999997,Large,-1132.96
1111,4425,MARTIGNETTI COMPANIES,24528,Scott Family Est Pnt Nr Arro,16.43,23.99,750.0,272,4468.96,193.0,4630.07,2375.0099999999998,21.48,144929.24,161.10999999999967,3.4796450161660553,0.7095588235294118,1.0360508932727077,16.43,Large,1297.97
1112,9819,TREASURY WINE ESTATES,24595,Greg Norman Svgn Blanc Marlb,5.86,16.99,750.0,748,4383.28,591.0,5194.889999999999,1714.0499999999997,66.11,14836.57,811.6099999999997,15.623237450648613,0.7901069518716578,1.1851604278074865,5.859999999999999,Large,920.0200000000001
1113,7245,PROXIMO SPIRITS INC.,3738,Three Olives Chocolate Vodka,9.29,11.99,750.0,468,4347.72,1106.0,13569.94,6409.78,871.17,38994.78,9222.220000000001,67.96065421070396,2.3632478632478633,3.121162356361495,9.290000000000001,Large,-5927.0199999999995
1114,4425,MARTIGNETTI COMPANIES,22107,Emmolo Merlot,39.99,57.99,750.0,108,4318.92,92.0,5335.08,2783.52,10.21,144929.24,1016.1599999999999,19.046762185384285,0.8518518518518519,1.2352810424828429,39.99,Medium,639.84
1115,1590,DIAGEO CHATEAU ESTATE WINES,17377,BV Beaurouge Red,10.13,14.99,750.0,424,4295.12,685.0,10268.15,4422.05,76.37,7259.75,5973.03,58.170459138208926,1.615566037735849,2.390654975879603,10.129999999999999,Large,-2643.9300000000003
1116,3664,WILLIAM GRANT & SONS INC,2714,Glenfiddich The Original,76.33,99.99,750.0,56,4274.4800000000005,92.0,9199.08,5999.4,72.55,30234.420000000002,4924.599999999999,53.53361423098831,1.6428571428571428,2.152093354045404,76.33000000000001,Medium,-2747.88
1117,4425,MARTIGNETTI COMPANIES,22957,Guigal Cote Rotie Br et Blnd,42.48,64.99,750.0,100,4248.0,73.0,4744.2699999999995,2924.5499999999997,8.11,144929.24,496.2699999999995,10.460408029053987,0.73,1.1168243879472692,42.48,Medium,1146.9599999999998
1118,10754,PERFECTA WINES,21463,Chateau Pontet Canet Pauilac,95.23,139.99,750.0,44,4190.12,31.0,4339.6900000000005,2519.82,3.45,28720.52,149.57000000000062,3.4465595468800903,0.7045454545454546,1.035695875058471,95.23,Medium,1237.99
1119,4425,MARTIGNETTI COMPANIES,41575,Neyers Conn Vly Cab Svgn,33.77,55.99,750.0,124,4187.4800000000005,176.0,9312.24,5480.97,19.5,144929.24,5124.759999999999,55.03251634408047,1.4193548387096775,2.223829128736137,33.77,Large,-1756.0400000000002
1120,9165,ULTRA BEVERAGE COMPANY LLP,23383,Vivanco Rioja Rsva 08,11.48,16.99,750.0,364,4178.72,1012.0,17193.879999999997,9174.599999999999,112.48,68054.7,13015.159999999996,75.69646874352966,2.78021978021978,4.114628402955928,11.48,Large,-7439.04
1121,4425,MARTIGNETTI COMPANIES,21730,Ch Les Ormes Saint-Julien,38.4,57.99,750.0,108,4147.2,133.0,7712.67,4175.28,14.8,144929.24,3565.4700000000003,46.228737907884046,1.2314814814814814,1.8597294560185187,38.4,Medium,-960.0
1122,10754,PERFECTA WINES,24929,Corvo Nero d'Avola & Pnt Gr,11.84,23.99,750.0,348,4120.32,240.0,5745.599999999999,2866.7999999999997,26.740000000000002,28720.52,1625.2799999999997,28.28738512949039,0.6896551724137931,1.3944547996272134,11.84,Large,1278.72
1123,4425,MARTIGNETTI COMPANIES,24766,Tenshen Red,10.27,27.99,750.0,400,4108.0,1427.0,21390.73,5201.53,160.03,144929.24,17282.73,80.79541932416518,3.5675,5.207091041869523,10.27,Large,-10547.289999999999
1124,2561,EDRINGTON AMERICAS,2530,The Macallan 17Yr Old Scotch,170.36,229.99,750.0,24,4088.6400000000003,32.0,7659.68,6509.7300000000005,25.240000000000002,9654.5,3571.04,46.62126877363023,1.3333333333333333,1.8734053377162088,170.36,Small,-1362.88
1125,4425,MARTIGNETTI COMPANIES,24936,T-Vine Petite Sirah Napa,9.67,14.99,750.0,420,4061.4,1341.0,20101.59,5996.0,150.19,144929.24,16040.19,79.79562810703034,3.192857142857143,4.949423843994682,9.67,Large,-8906.07
1126,3960,DIAGEO NORTH AMERICA INC,2392,Crown Royal 75th Anniversary,50.72,69.99,750.0,80,4057.6,85.0,5949.15,3779.4599999999996,66.96000000000001,257032.07,1891.5499999999997,31.7952984880193,1.0625,1.4661745859621451,50.72,Medium,-253.6
1127,10754,PERFECTA WINES,22950,Pierre Andre Chablis,18.61,26.99,750.0,216,4019.76,169.0,4807.3099999999995,2830.0099999999998,18.73,28720.52,787.5499999999993,16.38234272389339,0.7824074074074074,1.1959196568949388,18.61,Large,874.67
1128,17035,PERNOD RICARD USA,2584,JP Wiser's Spiced Vanilla,14.28,18.99,750.0,280,3998.3999999999996,222.0,4215.78,2487.6899999999996,175.06,123780.22,217.3800000000001,5.156341175298524,0.7928571428571428,1.0543667466986795,14.28,Large,828.24
1129,17035,PERNOD RICARD USA,3061,Absolut Grapevine Vodka,11.32,16.99,750.0,352,3984.64,478.0,6968.22,4816.7,376.85,123780.22,2983.5800000000004,42.81696042891872,1.3579545454545454,1.7487702778670093,11.32,Large,-1426.32
1130,7153,PINE STATE TRADING CO,2498,Catskill Fearless Whiskey,26.86,45.99,375.0,148,3975.28,96.0,4115.04,2575.3900000000003,37.58,15884.82,139.75999999999976,3.3963217854504393,0.6486486486486487,1.0351572719405928,26.860000000000003,Large,1396.72
1131,9165,ULTRA BEVERAGE COMPANY LLP,23381,Pacifica Cab Svgn/Merlot 11,11.76,17.99,750.0,336,3951.3599999999997,551.0,9912.49,3921.8199999999997,61.44,68054.7,5961.13,60.137563820997556,1.6398809523809523,2.5086274092970524,11.76,Large,-2528.4
1132,4425,MARTIGNETTI COMPANIES,11187,Phillips Rapture Cab Svgn,37.66,56.99,750.0,104,3916.64,113.0,6371.87,3387.4,12.57,144929.24,2455.23,38.532330383388235,1.0865384615384615,1.6268715021038442,37.66,Medium,-338.93999999999994
1133,2242,DELICATO VINEYARDS INC,23403,La Merika Pnt Grigio Montery,6.16,8.99,750.0,632,3893.1200000000003,664.0,5969.36,2750.94,73.92,7982.65,2076.2399999999993,34.781618129916765,1.0506329113924051,1.5333100443859935,6.16,Large,-197.12
1134,1128,BROWN-FORMAN CORP,1051,Woodford Reserve MC 1838,74.62,99.99,750.0,52,3880.2400000000002,102.0,9628.98,8519.1,80.51,68601.68,5748.74,59.702481467403615,1.9615384615384615,2.481542378821928,74.62,Medium,-3731.0
1135,9552,M S WALKER INC,20748,Terrasole 07 Brunelo d Montl,34.48,49.99,750.0,112,3861.7599999999998,369.0,18446.31,11597.68,40.94,55551.82,14584.550000000001,79.06486446340759,3.294642857142857,4.776658829134903,34.48,Medium,-8861.359999999999
1136,11567,CAMPARI AMERICA,3928,Barcraft Watermelon Fresca V,9.52,15.99,750.0,404,3846.08,668.0,8009.32,5035.8,526.51,20964.81,4163.24,51.979943365978635,1.6534653465346534,2.082463183293119,9.52,Large,-2513.2799999999997
1137,4425,MARTIGNETTI COMPANIES,23662,Dom Cachot Monot Ct Nuits,17.99,26.99,750.0,212,3813.88,179.0,4831.21,2699.0,19.87,144929.24,1017.3299999999999,21.05745765553557,0.8443396226415094,1.2667441031180844,17.990000000000002,Large,593.67
1138,4425,MARTIGNETTI COMPANIES,24964,Ch Jean de Gue Lalande de Po,26.14,39.99,750.0,144,3764.16,98.0,3919.02,1839.5400000000002,10.91,144929.24,154.86000000000013,3.9514980786012863,0.6805555555555556,1.0411406528946698,26.14,Large,1202.44
1139,4425,MARTIGNETTI COMPANIES,46583,Errazuriz Max Fndrs RSV,47.05,99.99,750.0,80,3764.0,61.0,4391.389999999999,2159.7,6.8,144929.24,627.3899999999994,14.286820346177395,0.7625,1.1666817215727947,47.05,Medium,893.9499999999999
1140,10754,PERFECTA WINES,18740,Robert Sinskey Aries Pnt Nr,19.6,30.99,750.0,192,3763.2,119.0,3793.81,1955.4,13.270000000000001,28720.52,30.610000000000127,0.8068406166887674,0.6197916666666666,1.0081340348639456,19.599999999999998,Large,1430.8000000000002
1141,4425,MARTIGNETTI COMPANIES,21386,Segal's Cab Svgn Spcl Rsv Ga,13.54,20.99,750.0,276,3737.04,274.0,5751.26,2497.81,30.580000000000002,144929.24,2014.2200000000003,35.02223860510566,0.9927536231884058,1.5389880761244195,13.54,Large,27.08
1142,1392,CONSTELLATION BRANDS INC,3230,Svedka Grapefruit Jalapeno,7.08,10.99,750.0,520,3681.6,610.0,5788.9,3758.04,480.78000000000003,79528.99,2107.2999999999997,36.40242533123737,1.1730769230769231,1.5723870056497176,7.08,Large,-637.2
1143,17035,PERNOD RICARD USA,2660,Jameson Rarest Vintage Rsv,229.0,299.99,750.0,16,3664.0,19.0,5699.81,5699.81,15.010000000000002,123780.22,2035.8100000000004,35.717155484130174,1.1875,1.555625,229.0,Small,-687.0
1144,1587,VINEYARD BRANDS INC,21979,Massolino Dolcetto D'Alba,11.64,16.99,750.0,312,3631.6800000000003,255.0,4332.45,2344.62,28.32,6070.09,700.7699999999995,16.174912578333263,0.8173076923076923,1.1929602828443033,11.64,Large,663.48
1145,12546,JIM BEAM BRANDS COMPANY,5678,Skinnygirl Pina Colada,6.93,12.99,750.0,520,3603.6,403.0,4041.4700000000003,1529.91,317.48,123880.97,437.87000000000035,10.8344241080597,0.775,1.1215090465090467,6.93,Large,810.81
1146,4425,MARTIGNETTI COMPANIES,25283,Ransom Selection Pnt Nr,16.66,24.99,750.0,216,3598.56,285.0,7122.15,5272.889999999999,31.48,144929.24,3523.5899999999997,49.473684210526315,1.3194444444444444,1.9791666666666665,16.66,Large,-1149.54
1147,9552,M S WALKER INC,24540,Signo 11 Bobal de Manchuela,13.79,21.99,750.0,260,3585.3999999999996,331.0,6918.69,3214.4599999999996,36.86,55551.82,3333.29,48.17805104723582,1.273076923076923,1.9296842751157472,13.79,Large,-979.0899999999999
1148,3960,DIAGEO NORTH AMERICA INC,2058,Booth's Cask Mellowed Gin,33.08,43.99,750.0,108,3572.64,91.0,4003.09,2947.33,71.81,257032.07,430.4500000000003,10.752943351261157,0.8425925925925926,1.1204851314434146,33.08,Medium,562.36
1149,90024,VINILANDIA USA,12374,Zanetti Prosecco Frizzante,6.66,14.99,750.0,536,3569.76,408.0,4075.92,2327.67,45.27,2802.64,506.15999999999985,12.418300653594768,0.7611940298507462,1.1417910447761193,6.66,Large,852.48
1150,4425,MARTIGNETTI COMPANIES,36907,Dom Tempier Bandol Rg,25.97,44.99,750.0,136,3531.92,133.0,5318.67,2159.46,14.850000000000001,144929.24,1786.75,33.59392479698872,0.9779411764705882,1.5058863167908674,25.97,Large,77.91
1151,9552,M S WALKER INC,19887,Guasti Clemente Barolo Rsva,32.25,64.99,750.0,108,3483.0,328.0,16396.72,6798.64,36.6,55551.82,12913.720000000001,78.75794671129349,3.037037037037037,4.707642836635085,32.25,Medium,-7095.0
1152,1587,VINEYARD BRANDS INC,21983,Massolino Barbera D'Alba,11.68,17.99,750.0,296,3457.2799999999997,328.0,5900.719999999999,3795.89,36.35,6070.09,2443.4399999999996,41.409183963990834,1.1081081081081081,1.7067521288411698,11.68,Large,-373.76
1153,480,BACARDI USA INC,3778,Grey Goose Le Citron Vodka,34.3,46.99,1750.0,100,3430.0,242.0,11371.58,8693.15,444.92,89286.27,7941.58,69.83708508404285,2.42,3.31532944606414,34.3,Medium,-4870.599999999999
1154,1601,VRANKEN AMERICA,22819,Rozes Infanta Isabel 10 Yr,15.86,24.99,750.0,216,3425.7599999999998,150.0,3690.5,3223.6899999999996,16.54,1048.97,264.74000000000024,7.173553719008272,0.6944444444444444,1.0772792022792024,15.86,Large,1046.76
1155,1703,ALISA CARR BEVERAGES,90012,Ch Malartic Lagravier 12 RG,34.24,49.99,750.0,100,3424.0,142.0,7098.58,3699.26,15.81,172.0,3674.58,51.765000887501444,1.42,2.0731834112149534,34.24,Medium,-1438.0800000000002
1156,9165,ULTRA BEVERAGE COMPANY LLP,856,Chinaco Blanco Tequila,21.73,29.99,750.0,156,3389.88,232.0,6957.679999999999,4198.599999999999,182.87,68054.7,3567.7999999999993,51.27858711524531,1.4871794871794872,2.0524856337097477,21.73,Large,-1651.48
1157,653,STATE WINE & SPIRITS,9140,Caffo Vecchio Amaro del Capo,16.29,21.99,750.0,208,3388.3199999999997,259.0,5695.41,4310.04,204.21,8014.9800000000005,2307.09,40.507882663407905,1.2451923076923077,1.680894956792747,16.29,Large,-830.79
1158,7153,PINE STATE TRADING CO,23944,Ch du Courlat 10,17.23,24.99,750.0,196,3377.08,249.0,6222.509999999999,3623.5499999999997,27.62,15884.82,2845.4299999999994,45.72801007953382,1.2704081632653061,1.8425710969239697,17.23,Large,-913.19
1159,9165,ULTRA BEVERAGE COMPANY LLP,10623,Querceto La Corte Toscana,31.97,46.99,750.0,104,3324.88,69.0,3338.31,2118.56,7.640000000000001,68054.7,13.429999999999836,0.4022993670449969,0.6634615384615384,1.0040392435215706,31.970000000000002,Medium,1118.95
1160,9625,WESTERN SPIRITS BEVERAGE CO,3740,Kru Peach Mango Vodka,5.26,6.99,750.0,632,3324.32,369.0,4608.81,2348.12,290.78000000000003,1933.19,1284.4900000000002,27.870317934564458,0.5838607594936709,1.3863918034364924,5.260000000000001,Large,1383.3799999999999
1161,1128,BROWN-FORMAN CORP,7780,Herradura Reposado Lot 598,34.58,45.99,750.0,96,3319.68,85.0,3909.15,1057.77,66.93,68601.68,589.4700000000003,15.079237174321788,0.8854166666666666,1.1775683198380569,34.58,Medium,380.38
1162,11567,CAMPARI AMERICA,8010,Wild Turkey Forgiven,39.28,54.99,750.0,84,3299.52,102.0,5608.9800000000005,4509.18,80.44,20964.81,2309.4600000000005,41.17433116181552,1.2142857142857142,1.6999381728251384,39.28,Medium,-707.04
1163,4425,MARTIGNETTI COMPANIES,24285,Dom Clavel Languedoc,9.03,13.99,750.0,364,3286.92,299.0,4183.01,2462.2400000000002,33.2,144929.24,896.0900000000001,21.42213382229543,0.8214285714285714,1.2726230026894478,9.03,Large,586.9499999999999
1164,10754,PERFECTA WINES,20517,Hauts de Smith Rouge Pessac,22.81,35.99,750.0,144,3284.6400000000003,186.0,6694.14,3742.96,20.650000000000002,28720.52,3409.5,50.93260672767524,1.2916666666666667,2.0380132982609966,22.810000000000002,Large,-958.02
1165,1128,BROWN-FORMAN CORP,5434,Southern Comfort Caramel,8.64,13.99,750.0,376,3248.6400000000003,428.0,4917.72,3458.4900000000002,337.53000000000003,68601.68,1669.08,33.940118591542415,1.1382978723404256,1.513778073286052,8.64,Large,-449.28000000000003
1166,7153,PINE STATE TRADING CO,39689,Hahn Meritage Central Coast,8.66,12.99,750.0,372,3221.52,521.0,8591.289999999999,4650.179999999999,57.93,15884.82,5369.769999999999,62.50248798492426,1.4005376344086022,2.6668436017780426,8.66,Large,-1290.34
1167,90024,VINILANDIA USA,19648,Dachshund Rsl,8.96,14.99,750.0,356,3189.7599999999998,381.0,5477.19,3460.61,42.24,2802.64,2287.43,41.762838243697956,1.0702247191011236,1.7171166482744784,8.959999999999999,Large,-224.00000000000003
1168,2000,SOUTHERN WINE & SPIRITS NE,24331,Ch Talbot St-Julien 12 GCC,39.6,60.99,750.0,80,3168.0,117.0,7135.83,3781.38,13.0,19016.59,3967.83,55.60432353349225,1.4625,2.252471590909091,39.6,Medium,-1465.2
1169,10754,PERFECTA WINES,23777,Ch Smith Haut Lafitte 12 Whi,87.16,128.99,750.0,36,3137.76,43.0,5546.570000000001,1805.8600000000001,4.82,28720.52,2408.8100000000004,43.42882177634106,1.1944444444444444,1.7676845902809648,87.16000000000001,Medium,-610.12
